first_order_date,last_order_date,orders,quantity,revenue,postal_code,city,country,today,days_since_order,id,order_ids,avg_order_value,avg_life,customer_value,customer_lifetime_value,purchase_frequency,profit_margin,clv,month_year
2018-11-27 19:11:34,2018-11-27 19:11:34,1,1,28.88,3514 TV,Utrecht,NL,2020-06-18 00:00:00,568,11720071355227005118,8617238081867809103,28.88,0.0,36.63796078431372,0.0,0.00196078431372549,8.664,36.63796078431372,Nov-2018
2018-12-04 16:54:55,2018-12-04 16:54:55,1,1,28.88,3824PC,Amersfoort,NL,2020-06-18 00:00:00,561,11701801087748374658,15409165471465889188,28.88,0.0,36.63796078431372,0.0,0.00196078431372549,8.664,36.63796078431372,Dec-2018
2020-04-22 13:26:00,2020-04-22 13:26:00,1,3,29.0,5615 PC,Eindhoven,NL,2020-06-18 00:00:00,56,6767061636079524086,5700843250267378670,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2018-12-15 23:08:04,2018-12-15 23:08:04,1,1,28.88,2353 HV,Leiderdorp,NL,2020-06-18 00:00:00,550,12545860407749844703,7480886055811547585,28.88,0.0,36.63796078431372,0.0,0.00196078431372549,8.664,36.63796078431372,Dec-2018
2020-04-23 23:06:00,2020-04-23 23:06:00,1,3,29.0,1403 AD,Bussum,NL,2020-06-18 00:00:00,55,16939418508451249351,15097121462833900749,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2018-12-21 04:29:13,2018-12-21 04:29:13,1,1,23.23,3740,Bilzen,BE,2020-06-18 00:00:00,544,10803675223088297842,13621310912824186734,23.23,0.0,29.470215686274507,0.0,0.00196078431372549,6.969,29.470215686274507,Dec-2018
2020-04-24 08:31:00,2020-04-24 08:31:00,1,1,38.0,4381 CK,Vlissingen,NL,2020-06-18 00:00:00,54,955464805984750617,14351790896535131300,38.0,0.0,48.2078431372549,0.0,0.00196078431372549,11.4,48.2078431372549,Apr-2020
2020-04-24 16:35:00,2020-04-24 16:35:00,1,1,38.0,7312 ZX,Apeldoorn,NL,2020-06-18 00:00:00,54,15531679622582126832,3317803514771278461,38.0,0.0,48.2078431372549,0.0,0.00196078431372549,11.4,48.2078431372549,Apr-2020
2019-01-12 09:20:23,2019-01-12 09:20:23,1,1,28.88,1087EN,Amsterdam,NL,2020-06-18 00:00:00,522,5204730135950077194,11958641524337484778,28.88,0.0,36.63796078431372,0.0,0.00196078431372549,8.664,36.63796078431372,Jan-2019
2020-04-26 09:15:00,2020-04-26 09:15:00,1,3,29.0,1437 CG,Rozenburg,NL,2020-06-18 00:00:00,52,11949670434561863826,14695719951403004853,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2019-01-15 19:43:48,2019-01-15 19:43:48,1,1,28.88,6136 AN,Sittard,NL,2020-06-18 00:00:00,519,6966021291910811573,5781460566571665976,28.88,0.0,36.63796078431372,0.0,0.00196078431372549,8.664,36.63796078431372,Jan-2019
2019-01-16 21:18:29,2019-01-16 21:18:29,1,1,28.88,1447EC,Purmerend,NL,2020-06-18 00:00:00,518,5419311178725351093,17733394130538420307,28.88,0.0,36.63796078431372,0.0,0.00196078431372549,8.664,36.63796078431372,Jan-2019
2019-01-21 09:12:21,2019-01-21 09:12:21,1,1,28.88,5616 SB,Eindhoven,NL,2020-06-18 00:00:00,513,10970117297138626204,18267514742465674223,28.88,0.0,36.63796078431372,0.0,0.00196078431372549,8.664,36.63796078431372,Jan-2019
2019-01-23 18:59:16,2019-01-23 18:59:16,2,2,44.8,7102 HJ,Winterswijk,NL,2020-06-18 00:00:00,511,12589509644644234559,2301834073101728805,22.4,0.0,28.41725490196078,0.0,0.00392156862745098,13.44,28.41725490196078,Jan-2019
2019-01-24 20:05:41,2019-01-24 20:05:41,1,1,19.61,6511SL,Nijmegen,NL,2020-06-18 00:00:00,510,1997661418852998816,1204104255441122703,19.61,0.0,24.87778431372549,0.0,0.00196078431372549,5.883,24.87778431372549,Jan-2019
2019-01-25 15:46:59,2019-01-25 15:46:59,2,2,59.5,2722VV,Zoetermeer,NL,2020-06-18 00:00:00,509,5139880628497109644,10953612880858758492,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,Jan-2019
2019-01-25 10:48:04,2019-01-25 10:48:04,1,1,19.1,3560,Lummen,BE,2020-06-18 00:00:00,509,17718615347087536764,15034919193433536879,19.1,0.0,24.23078431372549,0.0,0.00196078431372549,5.73,24.23078431372549,Jan-2019
2019-01-29 21:09:30,2019-01-29 21:09:30,1,1,17.13,6227 GS,Maastricht,NL,2020-06-18 00:00:00,505,11456641580893213599,14939937623796948963,17.13,0.0,21.731588235294115,0.0,0.00196078431372549,5.138999999999999,21.731588235294115,Jan-2019
2019-02-01 17:17:25,2019-02-01 17:17:25,2,2,59.5,1566mr,Assendelft,NL,2020-06-18 00:00:00,502,8948712533407429765,5624373521123040457,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,Feb-2019
2020-04-28 15:17:00,2020-04-28 15:17:00,1,1,38.0,1315 BB,Almere,NL,2020-06-18 00:00:00,50,3334853005065340596,11383074673242686977,38.0,0.0,48.2078431372549,0.0,0.00196078431372549,11.4,48.2078431372549,Apr-2020
2020-06-01 17:17:00,2020-06-12 22:36:00,1,3,41.0,2565 KH,Den Haag,NL,2020-06-18 00:00:00,5,5025200420233782462,9932690315413759502,41.0,0.030136986301369864,52.01372549019607,1.5675369325812516,0.00196078431372549,12.299999999999999,52.01372549019607,Jun-2020
2020-06-12 17:01:00,2020-06-12 17:01:00,1,3,41.0,3039 BC,Rotterdam,NL,2020-06-18 00:00:00,5,4847453787460452918,3458564091188502131,41.0,0.0,52.01372549019607,0.0,0.00196078431372549,12.299999999999999,52.01372549019607,Jun-2020
2019-02-05 22:07:31,2019-02-05 22:07:31,2,5,71.86,5709BR,Helmond,NL,2020-06-18 00:00:00,498,2420975750139719997,13043602195432425613,35.93,0.0,45.581784313725485,0.0,0.00392156862745098,21.558,45.581784313725485,Feb-2019
2019-02-07 20:08:18,2019-02-13 12:51:37,3,3,44.8,6511 SL,Nijmegen,NL,2020-06-18 00:00:00,490,4502458694746535557,14601799739552603024,14.933333333333332,0.0136986301369863,18.944836601307188,0.2595183096069478,0.0058823529411764705,13.44,18.944836601307188,Feb-2019
2019-02-18 17:49:37,2019-02-18 17:49:37,1,1,17.13,3082kh,Rotterdam,NL,2020-06-18 00:00:00,485,17444551408687222810,2610199860651499622,17.13,0.0,21.731588235294115,0.0,0.00196078431372549,5.138999999999999,21.731588235294115,Feb-2019
2019-03-02 15:38:03,2019-03-02 15:38:03,1,1,17.13,9738 AD,Groningen,NL,2020-06-18 00:00:00,473,16971667550973181921,12233782818132259738,17.13,0.0,21.731588235294115,0.0,0.00196078431372549,5.138999999999999,21.731588235294115,Mar-2019
2018-01-07 21:40:01,2019-03-02 16:47:38,3,3,45.86,1096BA,Amsterdam,MD,2020-06-18 00:00:00,473,7183531808367690312,10387102821298529995,15.286666666666667,1.1452054794520548,19.39308496732026,22.209067168054432,0.0058823529411764705,13.758,19.39308496732026,Mar-2019
2020-05-01 10:48:00,2020-05-01 10:48:00,1,3,29.0,1823 GZ,Alkmaar,NL,2020-06-18 00:00:00,47,584135580763086950,8869165996874058802,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,May-2020
2020-04-25 11:16:00,2020-05-02 22:03:00,2,4,44.0,5553 CS,Valkenswaard,NL,2020-06-18 00:00:00,46,3670512849240849452,230963078374856532,22.0,0.019178082191780823,27.909803921568624,0.5352565135643298,0.00392156862745098,13.2,27.909803921568624,May-2020
2019-03-23 16:36:46,2019-03-23 16:36:46,1,1,17.13,2987XJ,Ridderkerk,NL,2020-06-18 00:00:00,452,1772098485459232092,4112839266204551012,17.13,0.0,21.731588235294115,0.0,0.00196078431372549,5.138999999999999,21.731588235294115,Mar-2019
2020-05-03 11:28:00,2020-05-03 11:28:00,1,3,29.4,5524 BD,Steensel,NL,2020-06-18 00:00:00,45,8614531162314794646,9954738971619552453,29.4,0.0,37.29764705882353,0.0,0.00196078431372549,8.819999999999999,37.29764705882353,May-2020
2020-05-03 12:55:00,2020-05-03 12:55:00,1,3,29.4,4826 GJ,Breda,NL,2020-06-18 00:00:00,45,8261008835971221383,17432977261039935234,29.4,0.0,37.29764705882353,0.0,0.00196078431372549,8.819999999999999,37.29764705882353,May-2020
2020-04-22 07:30:00,2020-05-04 10:29:00,1,3,29.0,1431 AV,Aalsmeer,NL,2020-06-18 00:00:00,44,17870507426710928776,4848622395614168181,29.0,0.03287671232876712,36.79019607843137,1.2095406929895245,0.00196078431372549,8.7,36.79019607843137,May-2020
2020-05-05 15:42:00,2020-05-05 15:47:00,1,4,37.0,2312 RC,Leiden,NL,2020-06-18 00:00:00,43,11979479708434961017,12878391112154956041,37.0,0.0,46.93921568627451,0.0,0.00196078431372549,11.1,46.93921568627451,May-2020
2020-05-05 23:50:00,2020-05-05 23:50:00,1,3,29.0,7951 CL,Staphorst,NL,2020-06-18 00:00:00,43,4581842811786250611,12098045091767228738,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,May-2020
2020-05-05 13:42:00,2020-05-05 13:42:00,1,3,29.0,1431 XW,Aalsmere,NL,2020-06-18 00:00:00,43,11920235502759826660,18206690159741548410,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,May-2020
2020-05-05 22:53:00,2020-05-05 22:53:00,1,1,38.0,2551 XH,Den haag,NL,2020-06-18 00:00:00,43,4153022615137775952,2453320192475410579,38.0,0.0,48.2078431372549,0.0,0.00196078431372549,11.4,48.2078431372549,May-2020
2020-05-05 21:06:00,2020-05-05 21:06:00,1,3,29.0,7813 CM,Emmen,NL,2020-06-18 00:00:00,43,884969558258084351,17437552902770606617,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,May-2020
2020-05-05 23:36:00,2020-05-05 23:39:00,1,4,37.0,6825 JN,Arnhem,NL,2020-06-18 00:00:00,43,11029499842629026293,5782748333183993835,37.0,0.0,46.93921568627451,0.0,0.00196078431372549,11.1,46.93921568627451,May-2020
2019-04-19 14:57:17,2019-04-19 14:57:17,2,2,54.38,4907CJ,Oosterhout,NL,2020-06-18 00:00:00,425,3976689467867708094,13178073141410975594,27.19,0.0,34.493980392156864,0.0,0.00392156862745098,16.314,34.493980392156864,Apr-2019
2019-04-23 13:19:48,2019-04-23 13:19:48,1,1,24.75,2923EJ,Krimpen a/d IJssel,NL,2020-06-18 00:00:00,421,10742460120687635175,13652421297755040687,24.75,0.0,31.398529411764706,0.0,0.00196078431372549,7.425,31.398529411764706,Apr-2019
2019-04-23 01:50:20,2019-04-23 01:50:20,1,1,19.59,3527TK,Utrecht,NL,2020-06-18 00:00:00,421,4737366194579089165,11065174344291813685,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,Apr-2019
2020-05-06 23:06:00,2020-05-06 23:06:00,1,3,29.0,3075 MD,Rotterdam,NL,2020-06-18 00:00:00,42,6055782721167865031,16439617816165789034,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,May-2020
2019-04-12 23:07:29,2019-04-25 10:40:25,2,2,18.56,3222BH,Hellevoetsluis,NL,2020-06-18 00:00:00,419,1389281892543833189,2462948871891470103,9.28,0.03287671232876712,11.772862745098038,0.3870530217566478,0.00392156862745098,5.568,11.772862745098038,Apr-2019
2019-04-25 11:09:33,2019-04-25 11:09:33,1,1,24.75,1218 HD,Hilversum,NL,2020-06-18 00:00:00,419,13720077098274986890,11746674735161697765,24.75,0.0,31.398529411764706,0.0,0.00196078431372549,7.425,31.398529411764706,Apr-2019
2019-04-27 08:35:00,2019-04-27 08:35:00,1,6,31.340000000000003,83460,Taradeau,FR,2020-06-18 00:00:00,417,12909762974708405173,7399391067532127815,31.340000000000003,0.0,39.75878431372549,0.0,0.00196078431372549,9.402000000000001,39.75878431372549,Apr-2019
2019-04-22 16:29:17,2019-04-29 14:40:22,2,2,28.23,2241xa,Wassenaar,NL,2020-06-18 00:00:00,415,16707172991183356915,14792627544026940607,14.115,0.01643835616438356,17.906676470588234,0.29435632554391616,0.00392156862745098,8.469,17.906676470588234,Apr-2019
2019-04-29 20:50:42,2019-04-29 20:50:42,2,2,54.38,3817AN,Amersfoort,NL,2020-06-18 00:00:00,415,17575197685989484753,14649108906011016527,27.19,0.0,34.493980392156864,0.0,0.00392156862745098,16.314,34.493980392156864,Apr-2019
2019-04-30 08:41:44,2019-04-30 08:41:44,1,1,19.59,1525 RK,Westknollendam,NL,2020-06-18 00:00:00,414,6213037458244625201,11052735138520517370,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,Apr-2019
2019-05-01 20:25:55,2019-05-01 20:25:55,1,1,19.59,3708ck,Zeist,NL,2020-06-18 00:00:00,413,7948454471357381570,860770782317228930,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,May-2019
2019-05-03 01:13:26,2019-05-03 01:13:26,1,1,19.59,6999 CM,Hummelo,NL,2020-06-18 00:00:00,411,15059446251937557638,13619360458333776899,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,May-2019
2020-05-07 11:34:00,2020-05-07 11:34:00,1,6,58.0,1262 AT,Blaricum,NL,2020-06-18 00:00:00,41,15693294273404590908,7640493647676318387,58.0,0.0,73.58039215686274,0.0,0.00196078431372549,17.4,73.58039215686274,May-2020
2019-05-05 18:45:38,2019-05-05 18:45:38,1,1,19.59,2341 TG,Oegstgeest,NL,2020-06-18 00:00:00,409,12452969940113853155,6873146951704547992,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,May-2019
2019-05-06 15:09:57,2019-05-06 15:09:57,2,2,59.5,2406VK,Alphen aan den Rijn,NL,2020-06-18 00:00:00,408,4007996540992491148,8828923236890052788,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,May-2019
2019-05-06 19:36:58,2019-05-06 19:36:58,2,2,59.5,1183DE,Amstelveen,NL,2020-06-18 00:00:00,408,854530073403319389,3209331828148486167,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,May-2019
2019-05-07 22:03:04,2019-05-07 22:03:04,1,1,19.59,6983hk,Doesburg,NL,2020-06-18 00:00:00,407,16520743259678392536,6418926846238001370,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,May-2019
2019-05-08 18:43:23,2019-05-08 18:43:23,2,2,59.5,1562 XB,Krommenie,NL,2020-06-18 00:00:00,406,11180231434060271329,10774440334557545246,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,May-2019
2019-05-08 12:06:39,2019-05-08 12:06:39,1,1,19.59,8501hs,Joure,NL,2020-06-18 00:00:00,406,17293115952862353864,14170469888939461361,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,May-2019
2019-05-08 00:32:47,2019-05-08 00:32:47,1,1,19.59,6003DB,Weert,NL,2020-06-18 00:00:00,406,6878717449428736843,16413813671271248762,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,May-2019
2019-05-11 17:13:01,2019-05-11 17:13:01,1,1,24.75,3445BB,Woerden,NL,2020-06-18 00:00:00,403,13768344765551291415,15563413154964215031,24.75,0.0,31.398529411764706,0.0,0.00196078431372549,7.425,31.398529411764706,May-2019
2019-05-13 13:02:55,2019-05-13 13:02:55,1,1,19.59,3069pa,Rotterdam,NL,2020-06-18 00:00:00,401,3269974817331014215,15630379659804960527,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,May-2019
2019-05-13 18:25:12,2019-05-13 18:25:12,2,2,59.5,3771KX,Barneveld,NL,2020-06-18 00:00:00,401,11651477098320014005,3566290117630374412,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,May-2019
2019-05-14 13:37:10,2019-05-14 13:37:10,2,2,59.5,3552BE,Utrecht,NL,2020-06-18 00:00:00,400,2691933496201360674,14346246619397238011,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,May-2019
2020-05-08 18:24:00,2020-05-08 18:24:00,1,3,29.0,7333 CS,Apeldoorn,NL,2020-06-18 00:00:00,40,18144486309523351334,9293199897105171299,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,May-2020
2020-05-08 11:08:00,2020-05-08 11:08:00,1,4,37.0,7833 AA,Nieuw Amsterdam,NL,2020-06-18 00:00:00,40,1452627121675636820,9491347409538036414,37.0,0.0,46.93921568627451,0.0,0.00196078431372549,11.1,46.93921568627451,May-2020
2019-05-16 09:57:17,2019-05-16 09:57:17,2,2,59.5,1171gv,BAdhoevedorp,NL,2020-06-18 00:00:00,398,5067819026579998362,7357302840962508561,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,May-2019
2019-05-16 23:55:18,2019-05-16 23:55:18,2,2,54.54,1019cd,Amsterdam,NL,2020-06-18 00:00:00,398,13007695486323127520,3392869448724867199,27.27,0.0,34.595470588235294,0.0,0.00392156862745098,16.362,34.595470588235294,May-2019
2019-05-17 21:33:55,2019-05-17 21:33:55,2,2,59.5,6333 BK,Schimmert,NL,2020-06-18 00:00:00,397,16261760405421278893,7959551590005065162,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,May-2019
2019-05-17 10:42:31,2019-05-17 10:42:31,2,2,59.5,6217HZ,Maastricht,NL,2020-06-18 00:00:00,397,7223404473864135196,6564965988799235536,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,May-2019
2019-05-21 18:24:47,2019-05-21 18:24:47,2,2,56.2,2041BD,Zandvoort,NL,2020-06-18 00:00:00,393,16952690742462244232,16640490865900234890,28.1,0.0,35.64843137254902,0.0,0.00392156862745098,16.86,35.64843137254902,May-2019
2019-05-21 16:51:27,2019-05-21 16:51:27,1,1,19.59,2922 GJ,Krimpen aan den IJssel,NL,2020-06-18 00:00:00,393,2894282856588676772,6531925325638936591,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,May-2019
2019-05-24 00:26:53,2019-05-24 00:26:53,1,1,19.59,3451HB,Vleuten,NL,2020-06-18 00:00:00,390,12905658060796907641,17459892791697134254,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,May-2019
2019-05-25 16:40:30,2019-05-25 16:40:30,2,2,59.5,1013 AM,Amsterdam,NL,2020-06-18 00:00:00,389,10858336599479970525,15604020452114916885,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,May-2019
2019-05-25 18:38:12,2019-05-25 18:38:12,1,2,41.24,1106dr,Amsterdam Zuidoost,NL,2020-06-18 00:00:00,389,2627663731252679097,13533647994947685152,41.24,0.0,52.31819607843137,0.0,0.00196078431372549,12.372,52.31819607843137,May-2019
2019-05-28 22:11:09,2019-05-28 22:11:09,2,2,54.38,1406KG,Bussum,NL,2020-06-18 00:00:00,386,15004895626380057978,9796326668648004038,27.19,0.0,34.493980392156864,0.0,0.00392156862745098,16.314,34.493980392156864,May-2019
2019-05-30 13:30:13,2019-05-30 13:30:13,2,2,59.5,1051KC,Amsterdam,NL,2020-06-18 00:00:00,384,17706462524521506225,2875238214366413291,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,May-2019
2019-06-01 09:03:34,2019-06-01 09:03:34,1,2,23.68,3845HC,Harderwijk,NL,2020-06-18 00:00:00,382,15381802835121102298,15629099421729449136,23.68,0.0,30.041098039215683,0.0,0.00196078431372549,7.104,30.041098039215683,Jun-2019
2019-06-12 20:16:01,2019-06-12 20:16:01,2,2,59.5,3081GC,Rotterdam,NL,2020-06-18 00:00:00,371,9951814735651460947,16899659291045464260,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,Jun-2019
2019-06-12 18:52:56,2019-06-12 18:52:56,1,1,24.75,3072MK,Rotterdam,NL,2020-06-18 00:00:00,371,16377522328391081322,13080557672622513620,24.75,0.0,31.398529411764706,0.0,0.00196078431372549,7.425,31.398529411764706,Jun-2019
2019-06-12 22:50:03,2019-06-12 22:50:03,1,1,19.59,1082 EG,Amsterdam,NL,2020-06-18 00:00:00,371,11206035292018837092,14980382069134289169,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,Jun-2019
2019-06-13 17:29:52,2019-06-13 17:29:52,1,1,24.75,2726CZ,Zoetermeer,NL,2020-06-18 00:00:00,370,11108476789947413101,6297724710075628321,24.75,0.0,31.398529411764706,0.0,0.00196078431372549,7.425,31.398529411764706,Jun-2019
2019-06-16 09:30:41,2019-06-16 09:30:41,1,3,61.86,2521 RG,s-Gravenhage,NL,2020-06-18 00:00:00,367,1519200148251206199,16643144972414868050,61.86,0.0,78.47729411764705,0.0,0.00196078431372549,18.558,78.47729411764705,Jun-2019
2019-06-16 22:28:17,2019-06-16 22:28:17,2,2,59.5,2201 KL,Noordwijk,NL,2020-06-18 00:00:00,367,6291628600053203026,5598023746186412031,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,Jun-2019
2019-06-18 15:04:18,2019-06-18 15:04:18,2,2,59.5,1013 HE,Amsterdam,NL,2020-06-18 00:00:00,365,15191332275111477733,17726887437310120045,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,Jun-2019
2019-06-18 11:33:17,2019-06-18 11:33:17,1,1,5.889999999999999,8933 DV,Leeuwarden,NL,2020-06-18 00:00:00,365,6816044614803700,6238643401928092467,5.889999999999999,0.0,7.472215686274508,0.0,0.00196078431372549,1.7669999999999997,7.472215686274508,Jun-2019
2019-06-19 20:28:02,2019-06-19 20:28:02,2,2,59.5,5701 JC ,Helmond,NL,2020-06-18 00:00:00,364,16488627180012391477,7385789826086488353,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,Jun-2019
2018-01-12 13:13:17,2019-06-19 17:56:52,2,3,21.4,3882LH,Putten,NL,2020-06-18 00:00:00,364,6824615589328896102,1559040243405769326,10.7,1.4328767123287671,13.574313725490194,19.450318023099648,0.00392156862745098,6.419999999999999,13.574313725490194,Jun-2019
2018-04-05 20:11:27,2019-06-23 09:23:40,2,2,52.65000000000001,4503AB,Groede,NL,2020-06-18 00:00:00,360,17069179823078769018,9438939873200313418,26.325000000000006,1.2136986301369863,33.39661764705883,40.533429089444006,0.00392156862745098,15.795000000000003,33.39661764705883,Jun-2019
2019-06-28 19:35:33,2019-06-28 19:35:33,1,1,17.11,5231WP,s-Hertogenbosch,NL,2020-06-18 00:00:00,355,18248134345363004328,11196980189810802427,17.11,0.0,21.706215686274508,0.0,0.00196078431372549,5.133,21.706215686274508,Jun-2019
2019-06-28 16:15:07,2019-06-28 16:15:07,1,1,19.59,3061VE,Rotterdam,NL,2020-06-18 00:00:00,355,7804215884523446623,236222273484542468,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,Jun-2019
2019-06-28 21:21:56,2019-06-28 21:21:56,2,7,107.3,3605cv,Maarssen,NL,2020-06-18 00:00:00,355,17182473520400357734,776991817062107344,53.65,0.0,68.06186274509804,0.0,0.00392156862745098,32.19,68.06186274509804,Jun-2019
2019-06-29 14:28:32,2019-06-29 14:28:32,2,3,100.74,1811BD,Alkmaar,NL,2020-06-18 00:00:00,354,7608801529495857388,2417989992952102734,50.37,0.0,63.900764705882345,0.0,0.00392156862745098,30.221999999999998,63.900764705882345,Jun-2019
2019-06-30 02:23:28,2019-06-30 02:23:28,1,2,41.24,2613JJ,Delft,NL,2020-06-18 00:00:00,353,13290962561521326855,5653541581127087627,41.24,0.0,52.31819607843137,0.0,0.00196078431372549,12.372,52.31819607843137,Jun-2019
2019-06-30 21:32:53,2019-06-30 21:32:53,1,1,19.59,3743 DL,Baarn,NL,2020-06-18 00:00:00,353,1919709362844653463,5908721972167969742,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,Jun-2019
2019-07-01 18:04:59,2019-07-01 18:04:59,1,1,19.59,6011 PT,Ell,NL,2020-06-18 00:00:00,352,7190597424442125900,4920831681560729382,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,Jul-2019
2020-05-13 06:31:00,2020-05-13 06:31:00,1,3,29.0,3191 SK,Hoogvliet Rotterdam,NL,2020-06-18 00:00:00,35,10463151063766338247,3629433174283997665,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,May-2020
2019-07-05 11:51:24,2019-07-05 11:51:24,1,1,19.59,2624 WX,Delft,NL,2020-06-18 00:00:00,348,11368561342812359180,17225709088749447458,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,Jul-2019
2019-07-05 07:31:37,2019-07-05 07:31:37,2,2,59.5,1339tw,Almere,NL,2020-06-18 00:00:00,348,10574838946160363150,3061385292273083603,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,Jul-2019
2019-07-06 19:31:49,2019-07-06 19:31:49,1,1,24.75,3434SJ,Nieuwegein,NL,2020-06-18 00:00:00,347,17339041085020750306,12451076479939117082,24.75,0.0,31.398529411764706,0.0,0.00196078431372549,7.425,31.398529411764706,Jul-2019
2019-07-07 20:27:06,2019-07-07 20:27:06,1,1,19.59,6029 PP,Sterksel,NL,2020-06-18 00:00:00,346,18269395969652481090,15411777163396188292,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,Jul-2019
2019-07-08 19:29:00,2019-07-08 19:29:00,1,1,19.59,6621 bk,Dreumel,NL,2020-06-18 00:00:00,345,13240813122057579661,5237225319242473095,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,Jul-2019
2019-07-10 15:15:25,2019-07-10 15:15:25,1,1,19.59,1078ms,Amsterdam,NL,2020-06-18 00:00:00,343,14264553764177078277,16218051707364058235,19.59,0.0,24.85241176470588,0.0,0.00196078431372549,5.877,24.85241176470588,Jul-2019
2019-07-13 14:03:09,2019-07-13 14:03:09,2,2,59.5,1448Np,Purmerend,NL,2020-06-18 00:00:00,340,10526914973419686248,14000714821658809096,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,Jul-2019
2020-05-14 09:02:00,2020-05-14 09:02:00,1,6,79.0,6905 JW,Zevenaar,NL,2020-06-18 00:00:00,34,11533111055766953298,15806110923623115363,79.0,0.0,100.22156862745098,0.0,0.00196078431372549,23.7,100.22156862745098,May-2020
2020-05-14 13:04:00,2020-05-14 13:04:00,1,6,79.0,4331 TL,Middelburg,NL,2020-06-18 00:00:00,34,2626915331882658768,2153511713532309978,79.0,0.0,100.22156862745098,0.0,0.00196078431372549,23.7,100.22156862745098,May-2020
2019-07-14 18:13:56,2019-07-14 18:13:56,1,1,24.75,5051CG,Goirle,NL,2020-06-18 00:00:00,339,12195985573138002785,13602485688360472177,24.75,0.0,31.398529411764706,0.0,0.00196078431372549,7.425,31.398529411764706,Jul-2019
2019-07-16 15:35:09,2019-07-16 15:35:09,2,2,59.5,8243VW,Lelystad,NL,2020-06-18 00:00:00,337,16745999125876223267,11865775747147787775,29.75,0.0,37.74166666666667,0.0,0.00392156862745098,17.849999999999998,37.74166666666667,Jul-2019
